DV IV label Estimate SE P-value lowerCI upperCI AIC replica h2 Tagged prs_noise
offspring_phenotype maternal_prs c 0.0095748 0.011312903 0.3973514 -0.012598083 0.031747683 48882.5620281996 2 0.6 0.6 0.7
offspring_phenotype paternal_prs b 0.007432174 0.011385929 0.5139169 -0.014883836 0.029748185 48882.5620281996 2 0.6 0.6 0.7
offspring_prs maternal_prs i 0.511427717 0.007032762 0 0.497643757 0.525211676 48882.5620281996 2 0.6 0.6 0.7
offspring_prs paternal_prs h 0.507700853 0.007128738 0 0.493728783 0.521672924 48882.5620281996 2 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.313527689 0.013009735 0 0.288029076 0.339026302 48882.5620281996 2 0.6 0.6 0.7
ab a*b ia 0.16034675 0.007009384 0 0.14660861 0.174084889 48882.5620281996 2 0.6 0.6 0.7
db d*b ha 0.159178275 0.006972963 0 0.145511518 0.172845032 48882.5620281996 2 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.16992155 0.00941138 0 0.151475584 0.188367515 48882.5620281996 2 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.166610449 0.009539818 0 0.14791275 0.185308148 48882.5620281996 2 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.007743489 0.011110688 0.48584 -0.01403306 0.029520039 49122.1709975859 3 0.6 0.6 0.7
offspring_phenotype paternal_prs b 0.004940638 0.011071923 0.6554302 -0.016759933 0.026641208 49122.1709975859 3 0.6 0.6 0.7
offspring_prs maternal_prs i 0.499493705 0.007145868 0 0.485488062 0.513499349 49122.1709975859 3 0.6 0.6 0.7
offspring_prs paternal_prs h 0.50057281 0.007101127 0 0.486654856 0.514490763 49122.1709975859 3 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.334854616 0.012743759 0 0.309877307 0.359831924 49122.1709975859 3 0.6 0.6 0.7
ab a*b ia 0.167257773 0.006800315 0 0.1539294 0.180586146 49122.1709975859 3 0.6 0.6 0.7
db d*b ha 0.167619116 0.006807942 0 0.154275795 0.180962437 49122.1709975859 3 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.175001262 0.009415644 0 0.156546939 0.193455585 49122.1709975859 3 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.172559753 0.009356693 0 0.154220973 0.190898534 49122.1709975859 3 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.020328755 0.011131046 0.06780339 -0.001487695 0.042145205 49155.364388653 4 0.6 0.6 0.7
offspring_phenotype paternal_prs b -0.010341771 0.011195476 0.35561881 -0.032284501 0.011600959 49155.364388653 4 0.6 0.6 0.7
offspring_prs maternal_prs i 0.496394503 0.006988646 0 0.482697008 0.510091999 49155.364388653 4 0.6 0.6 0.7
offspring_prs paternal_prs h 0.490587605 0.007089953 0 0.476691551 0.504483658 49155.364388653 4 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.329960928 0.012985113 0 0.304510575 0.355411281 49155.364388653 4 0.6 0.6 0.7
ab a*b ia 0.163790791 0.006845808 0 0.150373253 0.177208329 49155.364388653 4 0.6 0.6 0.7
db d*b ha 0.161874741 0.00678631 0 0.148573819 0.175175664 49155.364388653 4 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.184119546 0.009363236 0 0.16576794 0.202471152 49155.364388653 4 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.15153297 0.009498965 0 0.13291534 0.1701506 49155.364388653 4 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.004861626 0.011213903 0.6646257 -0.017117219 0.02684047 49293.7382046684 5 0.6 0.6 0.7
offspring_phenotype paternal_prs b 0.012640242 0.011095156 0.2545957 -0.009105865 0.03438635 49293.7382046684 5 0.6 0.6 0.7
offspring_prs maternal_prs i 0.502845287 0.007094627 0 0.488940073 0.5167505 49293.7382046684 5 0.6 0.6 0.7
offspring_prs paternal_prs h 0.501636132 0.006990149 0 0.487935693 0.51533657 49293.7382046684 5 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.319743444 0.012895587 0 0.294468558 0.34501833 49293.7382046684 5 0.6 0.6 0.7
ab a*b ia 0.160781484 0.006869822 0 0.147316879 0.17424609 49293.7382046684 5 0.6 0.6 0.7
db d*b ha 0.160394865 0.006844124 0 0.146980628 0.1738091 49293.7382046684 5 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.165643109 0.009425974 0 0.147168541 0.18411768 49293.7382046684 5 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.173035106 0.009287163 0 0.154832602 0.19123761 49293.7382046684 5 0.6 0.6 0.7
offspring_phenotype maternal_prs c -0.0001925095 0.011253474 0.9863515 -0.02224891 0.02186389 49256.7245903846 6 0.6 0.6 0.7
offspring_phenotype paternal_prs b -0.0035269359 0.011283805 0.7546103 -0.02564279 0.01858892 49256.7245903846 6 0.6 0.6 0.7
offspring_prs maternal_prs i 0.5067314001 0.007125348 0 0.49276597 0.52069683 49256.7245903846 6 0.6 0.6 0.7
offspring_prs paternal_prs h 0.5044775354 0.007170158 0 0.49042428 0.51853079 49256.7245903846 6 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.3300852409 0.012870719 0 0.3048591 0.35531139 49256.7245903846 6 0.6 0.6 0.7
ab a*b ia 0.1672645563 0.006933125 0 0.15367588 0.18085323 49256.7245903846 6 0.6 0.6 0.7
db d*b ha 0.1665205888 0.006910895 0 0.15297548 0.18006569 49256.7245903846 6 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.1670720468 0.009467629 0 0.14851584 0.18562826 49256.7245903846 6 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.1629936529 0.009527168 0 0.14432075 0.18166656 49256.7245903846 6 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.007022372 0.011175253 0.5297511 -0.01488072 0.02892546 49011.8726065402 7 0.6 0.6 0.7
offspring_phenotype paternal_prs b -0.004665782 0.011226433 0.6776977 -0.02666919 0.01733762 49011.8726065402 7 0.6 0.6 0.7
offspring_prs maternal_prs i 0.495778819 0.007056681 0 0.48194798 0.50960966 49011.8726065402 7 0.6 0.6 0.7
offspring_prs paternal_prs h 0.506296575 0.007030335 0 0.49251737 0.52007578 49011.8726065402 7 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.348624538 0.012958053 0 0.32322722 0.37402186 49011.8726065402 7 0.6 0.6 0.7
ab a*b ia 0.172840662 0.006879262 0 0.15935756 0.18632377 49011.8726065402 7 0.6 0.6 0.7
db d*b ha 0.17650741 0.007003488 0 0.16278082 0.19023399 49011.8726065402 7 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.179863034 0.009469241 0 0.16130366 0.19842241 49011.8726065402 7 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.171841627 0.009433888 0 0.15335155 0.19033171 49011.8726065402 7 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.001867904 0.01122814 0.8678743 -0.020138846 0.023874655 49204.5240802162 8 0.6 0.6 0.7
offspring_phenotype paternal_prs b 0.002685455 0.011275741 0.8117553 -0.01941459 0.024785501 49204.5240802162 8 0.6 0.6 0.7
offspring_prs maternal_prs i 0.50005017 0.007173869 0 0.485989645 0.514110695 49204.5240802162 8 0.6 0.6 0.7
offspring_prs paternal_prs h 0.508278752 0.007161314 0 0.494242834 0.522314671 49204.5240802162 8 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.340617773 0.012839968 0 0.315451897 0.365783648 49204.5240802162 8 0.6 0.6 0.7
ab a*b ia 0.170325975 0.00686989 0 0.156861238 0.183790712 49204.5240802162 8 0.6 0.6 0.7
db d*b ha 0.173128777 0.006967239 0 0.15947324 0.186784313 49204.5240802162 8 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.172193879 0.009529826 0 0.153515763 0.190871996 49204.5240802162 8 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.175814232 0.009513149 0 0.157168803 0.19445966 49204.5240802162 8 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.008711445 0.011233787 0.438063 -0.01330637 0.03072926 49475.1699131749 9 0.6 0.6 0.7
offspring_phenotype paternal_prs b -0.002375196 0.011220336 0.8323514 -0.02436665 0.01961626 49475.1699131749 9 0.6 0.6 0.7
offspring_prs maternal_prs i 0.487273659 0.007244246 0 0.4730752 0.50147212 49475.1699131749 9 0.6 0.6 0.7
offspring_prs paternal_prs h 0.501528277 0.007133524 0 0.48754683 0.51550973 49475.1699131749 9 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.342599968 0.012867203 0 0.31738071 0.36781922 49475.1699131749 9 0.6 0.6 0.7
ab a*b ia 0.16693994 0.006743199 0 0.15372351 0.18015637 49475.1699131749 9 0.6 0.6 0.7
db d*b ha 0.171823571 0.006900544 0 0.15829875 0.18534839 49475.1699131749 9 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.175651385 0.009646071 0 0.15674543 0.19455734 49475.1699131749 9 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.169448375 0.00949864 0 0.15083138 0.18806537 49475.1699131749 9 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.012639501 0.011236624 0.2606532 -0.009383878 0.03466288 48686.8423551574 10 0.6 0.6 0.7
offspring_phenotype paternal_prs b 0.00205133 0.011153447 0.854077 -0.019809024 0.023911685 48686.8423551574 10 0.6 0.6 0.7
offspring_prs maternal_prs i 0.50501573 0.007015433 0 0.491265734 0.518765727 48686.8423551574 10 0.6 0.6 0.7
offspring_prs paternal_prs h 0.503557252 0.006947034 0 0.489941315 0.517173188 48686.8423551574 10 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.315460766 0.01299919 0 0.289982822 0.34093871 48686.8423551574 10 0.6 0.6 0.7
ab a*b ia 0.159312649 0.006927794 0 0.145734423 0.172890875 48686.8423551574 10 0.6 0.6 0.7
db d*b ha 0.158852556 0.00690295 0 0.145323023 0.17238209 48686.8423551574 10 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.17195215 0.009384187 0 0.153559481 0.19034482 48686.8423551574 10 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.160903887 0.009292694 0 0.142690542 0.179117231 48686.8423551574 10 0.6 0.6 0.7
offspring_phenotype maternal_prs c -0.001538059 0.011212241 0.8908911 -0.02351365 0.02043753 49229.5829443507 11 0.6 0.6 0.7
offspring_phenotype paternal_prs b 0.010420789 0.011204643 0.3523493 -0.01153991 0.03238149 49229.5829443507 11 0.6 0.6 0.7
offspring_prs maternal_prs i 0.49740403 0.007151684 0 0.48338699 0.51142107 49229.5829443507 11 0.6 0.6 0.7
offspring_prs paternal_prs h 0.50760954 0.007072347 0 0.49374799 0.52147109 49229.5829443507 11 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.353608346 0.012870839 0 0.32838196 0.37883473 49229.5829443507 11 0.6 0.6 0.7
ab a*b ia 0.175886216 0.006883386 0 0.16239503 0.18937741 49229.5829443507 11 0.6 0.6 0.7
db d*b ha 0.17949497 0.006995642 0 0.16578376 0.19320618 49229.5829443507 11 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.174348157 0.009545887 0 0.15563856 0.19305775 49229.5829443507 11 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.189915758 0.009439991 0 0.17141372 0.2084178 49229.5829443507 11 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.004990719 0.01103481 0.6510741 -0.01663711 0.02661855 48752.358378664 12 0.6 0.6 0.7
offspring_phenotype paternal_prs b -0.012081785 0.010956159 0.2701405 -0.03355546 0.009391892 48752.358378664 12 0.6 0.6 0.7
offspring_prs maternal_prs i 0.506708495 0.007030924 0 0.49292814 0.520488854 48752.358378664 12 0.6 0.6 0.7
offspring_prs paternal_prs h 0.491765489 0.007061094 0 0.477926 0.505604979 48752.358378664 12 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.35180885 0.012732631 0 0.32685335 0.376764349 48752.358378664 12 0.6 0.6 0.7
ab a*b ia 0.178264533 0.00690965 0 0.16472187 0.191807198 48752.358378664 12 0.6 0.6 0.7
db d*b ha 0.173007451 0.006736246 0 0.15980465 0.186210252 48752.358378664 12 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.183255252 0.009287658 0 0.16505178 0.201458728 48752.358378664 12 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.160925666 0.009327511 0 0.14264408 0.179207252 48752.358378664 12 0.6 0.6 0.7
offspring_phenotype maternal_prs c -0.004081669 0.010987403 0.7102754 -0.025616583 0.017453246 49293.4022245141 13 0.6 0.6 0.7
offspring_phenotype paternal_prs b -0.019689201 0.010964526 0.0725393 -0.041179277 0.001800874 49293.4022245141 13 0.6 0.6 0.7
offspring_prs maternal_prs i 0.499790994 0.007176739 0 0.485724844 0.513857144 49293.4022245141 13 0.6 0.6 0.7
offspring_prs paternal_prs h 0.493976071 0.007194809 0 0.479874505 0.508077637 49293.4022245141 13 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.353830711 0.012563418 0 0.329206863 0.378454558 49293.4022245141 13 0.6 0.6 0.7
ab a*b ia 0.176841403 0.006773123 0 0.163566326 0.190116479 49293.4022245141 13 0.6 0.6 0.7
db d*b ha 0.174783904 0.006707876 0 0.161636709 0.187931099 49293.4022245141 13 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.172759734 0.0093672 0 0.154400358 0.191119109 49293.4022245141 13 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.155094703 0.009390785 0 0.136689101 0.173500304 49293.4022245141 13 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.02234157 0.011178303 0.04564574 0.0004324948 0.04425064 49184.0969002796 14 0.6 0.6 0.7
offspring_phenotype paternal_prs b 0.02750421 0.01110351 0.01324646 0.00574173 0.04926669 49184.0969002796 14 0.6 0.6 0.7
offspring_prs maternal_prs i 0.50505621 0.007117667 0 0.4911058375 0.51900658 49184.0969002796 14 0.6 0.6 0.7
offspring_prs paternal_prs h 0.49917778 0.00708771 0 0.4852861262 0.51306944 49184.0969002796 14 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.30620508 0.012808131 0 0.2811016094 0.33130856 49184.0969002796 14 0.6 0.6 0.7
ab a*b ia 0.15465078 0.00682611 0 0.1412718486 0.16802971 49184.0969002796 14 0.6 0.6 0.7
db d*b ha 0.15285077 0.006751848 0 0.139617396 0.16608415 49184.0969002796 14 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.17699235 0.009373304 0 0.1586210073 0.19536368 49184.0969002796 14 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.18035499 0.009333854 0 0.1620609677 0.198649 49184.0969002796 14 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.022601502 0.011282352 0.04514923 0.0004884978 0.04471451 49296.1812264981 15 0.6 0.6 0.7
offspring_phenotype paternal_prs b 0.004640046 0.011400305 0.68400013 -0.0177041414 0.02698423 49296.1812264981 15 0.6 0.6 0.7
offspring_prs maternal_prs i 0.501574653 0.007073374 0 0.4877110939 0.51543821 49296.1812264981 15 0.6 0.6 0.7
offspring_prs paternal_prs h 0.500086754 0.007194585 0 0.4859856266 0.51418788 49296.1812264981 15 0.6 0.6 0.7
offspring_phenotype offspring_prs a 0.32477605 0.013011239 0 0.2992744908 0.35027761 49296.1812264981 15 0.6 0.6 0.7
ab a*b ia 0.162899434 0.006918634 0 0.1493391613 0.17645971 49296.1812264981 15 0.6 0.6 0.7
db d*b ha 0.162416201 0.006913581 0 0.1488658305 0.17596657 49296.1812264981 15 0.6 0.6 0.7
total_mum c+(a*b) total_mum 0.185500937 0.009485716 0 0.1669092745 0.2040926 49296.1812264981 15 0.6 0.6 0.7
total_dad f+(d*b) total_dad 0.167056247 0.009648265 0 0.1481459944 0.1859665 49296.1812264981 15 0.6 0.6 0.7
offspring_phenotype maternal_prs c 0.027857935 0.010718086 0.009345439 0.006850872 0.048864998 50329.4347147441 1 0.6 0.6 0.8
offspring_phenotype paternal_prs b 0.001483319 0.010677996 0.88951841 -0.019445169 0.022411807 50329.4347147441 1 0.6 0.6 0.8
offspring_prs maternal_prs i 0.506950114 0.007124848 0 0.492985669 0.52091456 50329.4347147441 1 0.6 0.6 0.8
offspring_prs paternal_prs h 0.502040197 0.007119545 0 0.488086144 0.51599425 50329.4347147441 1 0.6 0.6 0.8
offspring_phenotype offspring_prs a 0.281360425 0.012257184 0 0.257336785 0.305384065 50329.4347147441 1 0.6 0.6 0.8
ab a*b ia 0.1426357 0.006529142 0 0.129838816 0.155432583 50329.4347147441 1 0.6 0.6 0.8
db d*b ha 0.141254243 0.006471432 0 0.12857047 0.153938016 50329.4347147441 1 0.6 0.6 0.8
total_mum c+(a*b) total_mum 0.170493634 0.008960185 0 0.152931994 0.188055275 50329.4347147441 1 0.6 0.6 0.8
total_dad f+(d*b) total_dad 0.142737562 0.008953517 0 0.125188992 0.160286132 50329.4347147441 1 0.6 0.6 0.8
offspring_phenotype maternal_prs c -0.011493352 0.010741002 0.2845992 -0.03254533 0.009558625 50475.2024981958 2 0.6 0.6 0.8
offspring_phenotype paternal_prs b 0.009416278 0.010916525 0.3883734 -0.011979717 0.030812273 50475.2024981958 2 0.6 0.6 0.8
offspring_prs maternal_prs i 0.505466526 0.007075167 0 0.491599454 0.519333598 50475.2024981958 2 0.6 0.6 0.8
offspring_prs paternal_prs h 0.514873283 0.007182578 0 0.500795688 0.528950877 50475.2024981958 2 0.6 0.6 0.8
offspring_phenotype offspring_prs a 0.308315866 0.012352703 0 0.284105013 0.332526719 50475.2024981958 2 0.6 0.6 0.8
ab a*b ia 0.15584335 0.006613959 0 0.142880228 0.168806472 50475.2024981958 2 0.6 0.6 0.8
db d*b ha 0.158743602 0.006734582 0 0.145544063 0.171943141 50475.2024981958 2 0.6 0.6 0.8
total_mum c+(a*b) total_mum 0.144349998 0.009007861 0 0.126694914 0.162005081 50475.2024981958 2 0.6 0.6 0.8
total_dad f+(d*b) total_dad 0.16815988 0.009144614 0 0.150236767 0.186082994 50475.2024981958 2 0.6 0.6 0.8
offspring_phenotype maternal_prs c 0.017679339 0.010544458 0.09361145 -0.00298742 0.0383461 50227.4570221294 3 0.6 0.6 0.8
offspring_phenotype paternal_prs b -0.009619055 0.01057056 0.36283024 -0.03033697 0.01109886 50227.4570221294 3 0.6 0.6 0.8
offspring_prs maternal_prs i 0.494961382 0.007202733 0 0.48084429 0.50907848 50227.4570221294 3 0.6 0.6 0.8
offspring_prs paternal_prs h 0.502078353 0.00717972 0 0.48800636 0.51615034 50227.4570221294 3 0.6 0.6 0.8
offspring_phenotype offspring_prs a 0.321133455 0.012065353 0 0.2974858 0.34478111 50227.4570221294 3 0.6 0.6 0.8
ab a*b ia 0.158948659 0.006404182 0 0.14639669 0.17150062 50227.4570221294 3 0.6 0.6 0.8
db d*b ha 0.161234156 0.006481696 0 0.14853027 0.17393805 50227.4570221294 3 0.6 0.6 0.8
total_mum c+(a*b) total_mum 0.176627997 0.008992906 0 0.15900223 0.19425377 50227.4570221294 3 0.6 0.6 0.8
total_dad f+(d*b) total_dad 0.151615101 0.008964173 0 0.13404564 0.16918456 50227.4570221294 3 0.6 0.6 0.8
offspring_phenotype maternal_prs c -0.0067056641 0.010796499 0.5345363 -0.027866412 0.014455084 50230.4164717081 4 0.6 0.6 0.8
offspring_phenotype paternal_prs b -0.0001745259 0.010770556 0.9870717 -0.021284428 0.020935376 50230.4164717081 4 0.6 0.6 0.8
offspring_prs maternal_prs i 0.5159387556 0.007181305 0 0.501863657 0.530013854 50230.4164717081 4 0.6 0.6 0.8
offspring_prs paternal_prs h 0.5122291948 0.007181729 0 0.498153265 0.526305125 50230.4164717081 4 0.6 0.6 0.8
offspring_phenotype offspring_prs a 0.3157630801 0.012209733 0 0.291832443 0.339693717 50230.4164717081 4 0.6 0.6 0.8
ab a*b ia 0.1629144106 0.006695173 0 0.149792112 0.176036709 50230.4164717081 4 0.6 0.6 0.8
db d*b ha 0.1617430682 0.006652621 0 0.148704171 0.174781966 50230.4164717081 4 0.6 0.6 0.8
total_mum c+(a*b) total_mum 0.1562087465 0.009056653 0 0.138458032 0.173959461 50230.4164717081 4 0.6 0.6 0.8
total_dad f+(d*b) total_dad 0.1615685423 0.009057189 0 0.143816779 0.179320306 50230.4164717081 4 0.6 0.6 0.8
offspring_phenotype maternal_prs c -0.0018989115 0.010625989 0.8581698 -0.0227254664 0.0189276433 50351.1320991954 5 0.6 0.6 0.8
offspring_phenotype paternal_prs b 0.0106270732 0.010597543 0.3159639 -0.0101437293 0.0313978756 50351.1320991954 5 0.6 0.6 0.8
offspring_prs maternal_prs i 0.4988247833 0.007213701 0 0.4846861884 0.5129633781 50351.1320991954 5 0.6 0.6 0.8
offspring_prs paternal_prs h 0.4895979542 0.007248325 0 0.4753914988 0.5038044096 50351.1320991954 5 0.6 0.6 0.8
offspring_phenotype offspring_prs a 0.3108904348 0.012115725 0 0.2871440498 0.3346368197 50351.1320991954 5 0.6 0.6 0.8
ab a*b ia 0.1550798538 0.006446314 0 0.1424453107 0.1677143968 50351.1320991954 5 0.6 0.6 0.8
db d*b ha 0.1522113209 0.006345441 0 0.1397744843 0.1646481574 50351.1320991954 5 0.6 0.6 0.8
total_mum c+(a*b) total_mum 0.1531809422 0.009023071 0 0.1354960476 0.1708658368 50351.1320991954 5 0.6 0.6 0.8
total_dad f+(d*b) total_dad 0.1628383941 0.009066379 0 0.1450686179 0.1806081702 50351.1320991954 5 0.6 0.6 0.8
offspring_phenotype maternal_prs c 0.00739562 0.010740425 0.4910889 -0.013655227 0.028446467 50249.9285362502 6 0.6 0.6 0.8
offspring_phenotype paternal_prs b 0.005447082 0.010782493 0.6134336 -0.015686216 0.026580379 50249.9285362502 6 0.6 0.6 0.8
offspring_prs maternal_prs i 0.502333452 0.007073058 0 0.488470513 0.51619639 50249.9285362502 6 0.6 0.6 0.8
offspring_prs paternal_prs h 0.500425386 0.007128127 0 0.486454514 0.514396258 50249.9285362502 6 0.6 0.6 0.8
offspring_phenotype offspring_prs a 0.314608792 0.012380367 0 0.290343719 0.338873865 50249.9285362502 6 0.6 0.6 0.8
ab a*b ia 0.15803852 0.006605193 0 0.145092579 0.170984462 50249.9285362502 6 0.6 0.6 0.8
db d*b ha 0.157438226 0.006588833 0 0.14452435 0.170352102 50249.9285362502 6 0.6 0.6 0.8
total_mum c+(a*b) total_mum 0.165434141 0.009035021 0 0.147725826 0.183142456 50249.9285362502 6 0.6 0.6 0.8
total_dad f+(d*b) total_dad 0.162885308 0.009105365 0 0.14503912 0.180731495 50249.9285362502 6 0.6 0.6 0.8
offspring_phenotype maternal_prs c -0.0016109089 0.010794333 0.881367 -0.02276741 0.01954559 50553.7518275896 7 0.6 0.6 0.8
offspring_phenotype paternal_prs b 0.0005641826 0.010791945 0.9583071 -0.02058764 0.02171601 50553.7518275896 7 0.6 0.6 0.8
offspring_prs maternal_prs i 0.507387024 0.007124799 0 0.49342267 0.52135137 50553.7518275896 7 0.6 0.6 0.8
offspring_prs paternal_prs h 0.491279545 0.007234468 0 0.47710025 0.50545884 50553.7518275896 7 0.6 0.6 0.8
offspring_phenotype offspring_prs a 0.3077712395 0.01234086 0 0.2835836 0.33195888 50553.7518275896 7 0.6 0.6 0.8
ab a*b ia 0.1561591333 0.006634451 0 0.14315585 0.16916242 50553.7518275896 7 0.6 0.6 0.8
db d*b ha 0.1512017145 0.006458736 0 0.13854283 0.1638606 50553.7518275896 7 0.6 0.6 0.8
total_mum c+(a*b) total_mum 0.1545482244 0.009061925 0 0.13678718 0.17230927 50553.7518275896 7 0.6 0.6 0.8
total_dad f+(d*b) total_dad 0.1517658971 0.009201411 0 0.13373146 0.16980033 50553.7518275896 7 0.6 0.6 0.8
offspring_phenotype maternal_prs c -0.006611664 0.010701018 0.5366718 -0.027585274 0.014361946 50079.566331819 8 0.6 0.6 0.8
offspring_phenotype paternal_prs b -0.001164706 0.010693434 0.9132676 -0.022123451 0.019794038 50079.566331819 8 0.6 0.6 0.8
